symbol,date,event,prior_regime,base_event,detector
ARKO,2025-11-07,BC:NONE,NONE,BC,contextual
ARKQ,2024-12-16,BC:UNKNOWN,UNKNOWN,BC,contextual
ARKQ,2025-06-23,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ARKR,2024-03-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARKR,2025-05-05,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARKW,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ARKW,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ARKW,2025-06-23,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARKW,2025-08-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARKX,2025-07-17,BC:UNKNOWN,UNKNOWN,BC,contextual
ARKX,2025-09-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARL,2024-03-15,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARL,2025-11-05,BC:NONE,NONE,BC,contextual
ARL,2025-11-05,BC:NONE,NONE,BC,contextual
ARLO,2025-06-05,BC:UNKNOWN,UNKNOWN,BC,contextual
ARLO,2025-08-12,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARLP,2024-11-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARLP,2025-07-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARLU,2024-05-02,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ARLU,2025-04-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARM,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARMG,2025-06-27,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ARMG,2025-10-09,BC:MARKUP,MARKUP,BC,contextual
ARMK,2025-05-06,BC:UNKNOWN,UNKNOWN,BC,contextual
ARMN,2025-08-29,BC:UNKNOWN,UNKNOWN,BC,contextual
ARMN,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARMP,2025-09-03,BC:UNKNOWN,UNKNOWN,BC,contextual
ARMU,2025-06-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARMU,2025-10-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AROC,2024-04-30,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AROC,2024-05-20,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AROW,2024-04-19,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AROW,2024-07-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AROW,2025-11-03,BC:MARKUP,MARKUP,BC,contextual
AROW,2025-11-03,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARP,2024-07-01,BC:UNKNOWN,UNKNOWN,BC,contextual
ARP,2024-09-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARQ,2024-03-11,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ARQ,2024-11-19,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARQ,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARQ,2025-08-12,BC:MARKDOWN,MARKDOWN,BC,contextual
ARQQ,2025-10-02,BC:UNKNOWN,UNKNOWN,BC,contextual
ARQT,2024-02-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ARQT,2024-03-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ARQT,2025-10-28,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARQT,2025-11-18,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARQT,2025-11-18,SOS:NONE,NONE,SOS,contextual
ARR,2024-03-14,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARR,2025-11-26,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARR,2025-11-26,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARRY,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARRY,2024-03-20,SOS:MARKUP,MARKUP,SOS,contextual
ARRY,2025-08-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARTL,2024-12-09,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ARTL,2025-02-05,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARTL,2025-04-08,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ARTL,2025-06-13,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ARTNA,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARTNA,2025-02-27,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARTV,2024-09-17,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARTV,2025-12-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARTV,2025-12-15,BC:NONE,NONE,BC,contextual
ARTW,2024-12-27,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ARTW,2025-06-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARTY,2024-12-20,BC:UNKNOWN,UNKNOWN,BC,contextual
ARTY,2025-07-01,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ARVN,2024-03-01,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ARVN,2025-07-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARVR,2025-09-04,BC:UNKNOWN,UNKNOWN,BC,contextual
ARVR,2025-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARW,2024-06-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARW,2025-04-03,SOW:MARKUP,MARKUP,SOW,contextual
ARW,2025-07-30,BC:MARKDOWN,MARKDOWN,BC,contextual
ARWR,2025-11-26,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ARWR,2025-11-26,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ARWR,2025-12-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ARWR,2025-12-03,SOS:MARKUP,MARKUP,SOS,contextual
AS,2024-04-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AS,2025-03-11,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
AS,2025-07-14,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
AS,2025-11-18,BC:NONE,NONE,BC,contextual
AS,2025-11-18,BC:NONE,NONE,BC,contextual
ASAN,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASAN,2024-09-04,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ASAN,2025-12-03,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASAN,2025-12-03,BC:NONE,NONE,BC,contextual
ASB,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
ASBP,2025-05-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASC,2024-04-09,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASC,2024-04-09,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASC,2024-05-08,SPRING:MARKUP,MARKUP,SPRING,contextual
ASC,2025-11-18,BC:NONE,NONE,BC,contextual
ASC,2025-11-18,BC:NONE,NONE,BC,contextual
ASGM,2025-10-17,BC:UNKNOWN,UNKNOWN,BC,contextual
ASGM,2025-12-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASGM,2025-12-10,SOS:NONE,NONE,SOS,contextual
ASGN,2024-07-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASGN,2024-11-06,BC:MARKUP,MARKUP,BC,contextual
ASH,2024-04-04,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASH,2025-12-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASH,2025-12-01,BC:NONE,NONE,BC,contextual
ASHR,2024-09-23,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASHR,2024-09-23,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ASHR,2024-10-04,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ASHR,2025-08-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASHS,2024-09-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASHS,2025-09-18,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASIA,2025-09-12,BC:UNKNOWN,UNKNOWN,BC,contextual
ASIA,2025-10-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASLE,2025-08-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASM,2025-10-15,BC:UNKNOWN,UNKNOWN,BC,contextual
ASMB,2024-02-27,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASMB,2024-04-17,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ASMB,2025-08-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASMB,2025-11-14,BC:NONE,NONE,BC,contextual
ASMB,2025-11-14,BC:NONE,NONE,BC,contextual
ASMG,2025-04-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ASMG,2025-06-24,BC:MARKDOWN,MARKDOWN,BC,contextual
ASMG,2025-09-15,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ASML,2024-01-24,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASML,2024-03-01,SOS:MARKUP,MARKUP,SOS,contextual
ASML,2025-01-27,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ASML,2025-04-07,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASML,2025-06-20,BC:MARKDOWN,MARKDOWN,BC,contextual
ASND,2024-03-06,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASND,2025-08-05,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASND,2025-10-20,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASND,2025-11-17,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASND,2025-11-17,SOS:MARKUP,MARKUP,SOS,contextual
ASNS,2024-03-18,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASNS,2025-05-28,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASNS,2025-08-04,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ASNS,2025-08-15,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASO,2024-03-06,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASO,2024-08-05,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASO,2024-12-02,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASO,2025-12-09,BC:NONE,NONE,BC,contextual
ASO,2025-12-09,BC:NONE,NONE,BC,contextual
ASPI,2024-02-21,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ASPI,2024-02-27,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASPI,2024-04-12,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ASPI,2025-10-13,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASPN,2024-03-13,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASPN,2025-07-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASPS,2024-03-25,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASPS,2024-08-09,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASPS,2024-10-23,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ASPS,2025-01-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASR,2024-02-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASR,2024-04-04,SOS:MARKUP,MARKUP,SOS,contextual
ASR,2024-11-01,SOW:MARKUP,MARKUP,SOW,contextual
ASR,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASR,2025-02-06,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASRT,2024-03-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASRT,2025-11-11,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASRT,2025-11-11,BC:NONE,NONE,BC,contextual
ASRV,2024-03-20,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASRV,2024-04-17,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASRV,2025-07-07,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASST,2025-05-08,BC:UNKNOWN,UNKNOWN,BC,contextual
ASST,2025-05-22,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASTC,2024-03-07,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ASTC,2024-03-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASTC,2024-03-28,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ASTC,2024-12-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASTE,2024-02-28,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASTE,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASTE,2024-05-01,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ASTE,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASTE,2025-06-24,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASTE,2025-06-26,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ASTH,2024-05-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASTH,2025-08-08,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASTI,2024-02-26,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ASTI,2024-03-08,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ASTI,2024-08-20,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ASTI,2025-12-15,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASTI,2025-12-15,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASTL,2024-02-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ASTL,2024-04-12,SOS:MARKUP,MARKUP,SOS,contextual
ASTL,2025-09-29,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ASTL,2025-10-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ASTL,2025-10-21,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASTS,2025-10-09,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASTS,2025-12-04,BC:NONE,NONE,BC,contextual
ASTS,2025-12-04,BC:NONE,NONE,BC,contextual
ASTX,2025-09-23,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ASTX,2025-10-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASUR,2024-01-29,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ASUR,2024-02-02,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ASUR,2024-02-27,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASUR,2024-05-02,SOW:MARKUP,MARKUP,SOW,contextual
ASUR,2024-07-17,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ASUR,2025-10-31,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASX,2024-03-07,BC:UNKNOWN,UNKNOWN,BC,contextual
ASX,2024-06-20,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ASYS,2025-12-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ASYS,2025-12-11,BC:NONE,NONE,BC,contextual
ATAI,2024-10-04,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ATAI,2025-10-17,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATAT,2024-01-31,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ATAT,2024-04-16,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ATAT,2024-08-01,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATAT,2025-12-02,BC:NONE,NONE,BC,contextual
ATAT,2025-12-02,BC:NONE,NONE,BC,contextual
ATCH,2024-06-10,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATCH,2025-09-15,BC:MARKUP,MARKUP,BC,contextual
ATEC,2025-08-01,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATEC,2025-08-28,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATEN,2024-03-11,BC:UNKNOWN,UNKNOWN,BC,contextual
ATEN,2024-03-11,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATEN,2024-05-01,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATEN,2024-11-26,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ATER,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATER,2024-03-13,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ATER,2024-03-22,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ATER,2025-12-09,BC:NONE,NONE,BC,contextual
ATER,2025-12-09,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATEX,2024-02-29,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATEX,2024-06-12,SOS:MARKUP,MARKUP,SOS,contextual
ATEX,2025-06-25,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATEX,2025-11-14,BC:NONE,NONE,BC,contextual
ATEX,2025-11-14,BC:NONE,NONE,BC,contextual
ATFV,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATFV,2025-08-12,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
ATFV,2025-08-20,BC:MARKUP,MARKUP,BC,contextual
ATGE,2024-04-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATGE,2024-11-06,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ATGE,2025-05-09,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATGE,2025-10-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATGL,2024-02-13,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ATGL,2024-04-22,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATGL,2025-02-19,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ATGL,2025-08-20,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATHA,2024-03-08,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATHA,2025-05-30,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATHE,2024-03-05,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATHE,2024-04-11,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ATHE,2024-11-29,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATHE,2025-05-06,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ATHM,2024-02-06,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ATHM,2024-04-12,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATHM,2024-09-26,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATHM,2024-10-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATHR,2025-11-13,SOW:NONE,NONE,SOW,contextual
ATHR,2025-11-13,SOW:NONE,NONE,SOW,contextual
ATI,2024-04-25,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATI,2025-03-11,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ATI,2025-12-10,BC:NONE,NONE,BC,contextual
ATI,2025-12-10,BC:NONE,NONE,BC,contextual
ATKR,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATKR,2024-03-05,SOS:MARKUP,MARKUP,SOS,contextual
ATKR,2024-11-06,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATKR,2025-02-04,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATKR,2025-08-04,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ATLC,2024-11-08,BC:UNKNOWN,UNKNOWN,BC,contextual
ATLC,2024-11-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATLCL,2025-08-29,BC:UNKNOWN,UNKNOWN,BC,contextual
ATLCZ,2024-04-15,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATLN,2025-03-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATLN,2025-08-15,BC:MARKUP,MARKUP,BC,contextual
ATLO,2024-03-15,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
ATLO,2024-04-10,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATLO,2025-12-10,BC:NONE,NONE,BC,contextual
ATLO,2025-12-10,BC:NONE,NONE,BC,contextual
ATLX,2024-03-27,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATLX,2025-10-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATMC,2025-12-08,BC:NONE,NONE,BC,contextual
ATMC,2025-12-08,BC:NONE,NONE,BC,contextual
ATMP,2024-11-21,BC:UNKNOWN,UNKNOWN,BC,contextual
ATMP,2025-01-21,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATMU,2024-02-28,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATMU,2024-03-07,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ATMU,2024-07-16,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATMU,2024-08-02,BC:MARKUP,MARKUP,BC,contextual
ATMU,2025-03-14,SPRING:ACCUMULATION,ACCUMULATION,SPRING,contextual
ATNI,2024-07-25,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATNI,2025-03-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATNM,2024-02-26,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATNM,2024-03-04,SOS:MARKUP,MARKUP,SOS,contextual
ATNM,2024-08-05,SPRING:MARKUP,MARKUP,SPRING,contextual
ATNM,2024-12-06,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
ATNM,2025-10-24,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATOM,2024-04-17,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATOM,2025-09-22,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATOS,2024-03-12,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATOS,2025-10-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATPC,2024-05-01,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATR,2024-10-25,BC:UNKNOWN,UNKNOWN,BC,contextual
ATR,2025-10-31,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ATRA,2025-01-03,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATRA,2025-09-24,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATRC,2024-02-16,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
ATRC,2024-03-20,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
ATRC,2024-10-30,SOS:MARKDOWN,MARKDOWN,SOS,contextual
ATRC,2025-07-28,BC:MARKUP,MARKUP,BC,contextual
ATRO,2024-02-29,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATRO,2024-03-22,SOW:MARKDOWN,MARKDOWN,SOW,contextual
ATRO,2025-09-10,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ATRO,2025-11-14,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATRO,2025-11-14,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATRO,2025-12-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
ATRO,2025-12-11,SOS:NONE,NONE,SOS,contextual
ATXG,2025-09-22,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
ATXS,2024-03-05,SOS:UNKNOWN,UNKNOWN,SOS,contextual
ATXS,2025-10-08,BC:ACCUMULATION,ACCUMULATION,BC,contextual
ATYR,2024-10-09,SOW:UNKNOWN,UNKNOWN,SOW,contextual
ATYR,2024-10-15,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
ATYR,2025-09-12,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AU,2025-09-19,BC:UNKNOWN,UNKNOWN,BC,contextual
AU,2025-10-02,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUB,2025-12-10,BC:UNKNOWN,UNKNOWN,BC,contextual
AUB,2025-12-10,BC:NONE,NONE,BC,contextual
AUBN,2024-09-25,BC:UNKNOWN,UNKNOWN,BC,contextual
AUBN,2025-07-14,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUDC,2024-11-06,SOW:ACCUMULATION,ACCUMULATION,SOW,contextual
AUDC,2025-02-06,SOS:MARKDOWN,MARKDOWN,SOS,contextual
AUDC,2025-07-17,BC:MARKUP,MARKUP,BC,contextual
AUGO,2025-09-22,BC:UNKNOWN,UNKNOWN,BC,contextual
AUGO,2025-09-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUGP,2024-11-06,BC:UNKNOWN,UNKNOWN,BC,contextual
AUGU,2025-07-17,BC:UNKNOWN,UNKNOWN,BC,contextual
AUGU,2025-09-03,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUGZ,2024-03-08,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AUGZ,2025-10-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AUGZ,2025-11-10,SOS:NONE,NONE,SOS,contextual
AUGZ,2025-11-10,SOS:NONE,NONE,SOS,contextual
AUID,2024-06-13,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUID,2025-03-21,BC:MARKUP,MARKUP,BC,contextual
AUID,2025-09-25,SPRING:DISTRIBUTION,DISTRIBUTION,SPRING,contextual
AUID,2025-11-13,SOW:NONE,NONE,SOW,contextual
AUID,2025-11-13,SOW:MARKDOWN,MARKDOWN,SOW,contextual
AUMI,2024-02-14,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AUMI,2025-09-19,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AUMI,2025-09-29,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUNA,2025-01-17,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AUPH,2024-05-02,SOW:UNKNOWN,UNKNOWN,SOW,contextual
AUPH,2024-08-19,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AUPH,2025-08-01,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AUR,2025-01-07,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUR,2025-05-02,BC:MARKUP,MARKUP,BC,contextual
AURA,2024-02-26,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AURA,2024-03-20,SOS:MARKUP,MARKUP,SOS,contextual
AURA,2024-05-29,BC:MARKUP,MARKUP,BC,contextual
AURA,2025-04-08,SOW:DISTRIBUTION,DISTRIBUTION,SOW,contextual
AURA,2025-05-16,SPRING:MARKDOWN,MARKDOWN,SPRING,contextual
AUSF,2024-02-14,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AUSF,2024-11-11,BC:ACCUMULATION,ACCUMULATION,BC,contextual
AUSF,2025-07-11,SOS:DISTRIBUTION,DISTRIBUTION,SOS,contextual
AUST,2024-03-01,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
AUST,2024-10-18,SOS:ACCUMULATION,ACCUMULATION,SOS,contextual
AUST,2025-10-02,BC:DISTRIBUTION,DISTRIBUTION,BC,contextual
AUTL,2025-02-28,SPRING:UNKNOWN,UNKNOWN,SPRING,contextual
