symbol,event_date,event,direction,role
SYPR,2024-08-23,SC,NA,IGNORE
SYPR,2024-08-28,AR,NA,IGNORE
SYPR,2024-10-25,SPRING,UP,ENTRY
SYPR,2025-01-06,SOS,UP,ENTRY
SYPR,2025-12-22,BC,DOWN,ENTRY
SYRE,2024-02-29,SOS,UP,ENTRY
SYRE,2025-10-14,BC,DOWN,ENTRY
SYY,2025-07-29,BC,DOWN,ENTRY
SYY,2025-08-13,SOS,UP,ENTRY
SZK,2024-04-04,SOS,UP,ENTRY
SZK,2025-04-04,BC,DOWN,ENTRY
T,2024-04-15,SOW,DOWN,ENTRY
T,2025-01-27,BC,DOWN,ENTRY
T,2025-01-27,SPRING,UP,ENTRY
T,2025-02-21,SOS,UP,ENTRY
T,2025-10-22,SC,NA,IGNORE
T,2025-11-06,AR,NA,IGNORE
TAC,2024-02-26,SOW,DOWN,ENTRY
TAC,2025-01-16,SPRING,UP,ENTRY
TAC,2025-10-13,BC,DOWN,ENTRY
TAC,2025-11-06,SC,NA,IGNORE
TAC,2025-11-07,AR,NA,IGNORE
TACT,2024-03-01,SOS,UP,ENTRY
TACT,2024-08-20,BC,DOWN,ENTRY
TACT,2025-05-14,SC,NA,IGNORE
TACT,2025-05-16,AR,NA,IGNORE
TAFI,2025-09-26,BC,DOWN,ENTRY
TAFL,2024-03-01,SOS,UP,ENTRY
TAFL,2024-06-26,BC,DOWN,ENTRY
TAFL,2025-04-08,SC,NA,IGNORE
TAFL,2025-04-09,AR,NA,IGNORE
TAFM,2024-07-26,BC,DOWN,ENTRY
TAFM,2024-08-02,SOS,UP,ENTRY
TAFM,2025-04-10,SC,NA,IGNORE
TAFM,2025-05-01,AR,NA,IGNORE
TAGG,2024-08-23,BC,DOWN,ENTRY
TAIL,2024-04-15,SC,NA,IGNORE
TAIL,2024-04-17,AR,NA,IGNORE
TAIL,2024-06-24,SOW,DOWN,ENTRY
TAIL,2024-08-02,SOS,UP,ENTRY
TAIL,2025-03-06,SPRING,UP,ENTRY
TAIL,2025-10-16,BC,DOWN,ENTRY
TAK,2024-04-12,SOW,DOWN,ENTRY
TAK,2024-07-19,SPRING,UP,ENTRY
TAK,2025-04-09,SC,NA,IGNORE
TAK,2025-04-11,AR,NA,IGNORE
TAK,2025-05-12,BC,DOWN,ENTRY
TAL,2024-03-04,SOS,UP,ENTRY
TAL,2025-10-30,BC,DOWN,ENTRY
TALK,2024-03-25,SOS,UP,ENTRY
TALK,2025-10-31,BC,DOWN,ENTRY
TALO,2024-02-29,SOS,UP,ENTRY
TALO,2024-05-07,SC,NA,IGNORE
TALO,2024-05-31,AR,NA,IGNORE
TALO,2024-06-03,SOW,DOWN,ENTRY
TALO,2024-06-20,SPRING,UP,ENTRY
TALO,2024-08-08,BC,DOWN,ENTRY
TAN,2025-11-05,BC,DOWN,ENTRY
TANH,2025-02-13,SOS,UP,ENTRY
TANH,2025-09-16,BC,DOWN,ENTRY
TAP,2024-03-11,SOS,UP,ENTRY
TAP,2025-02-13,BC,DOWN,ENTRY
TAP,2025-05-08,SC,NA,IGNORE
TARA,2025-11-21,BC,DOWN,ENTRY
TARK,2024-08-05,SC,NA,IGNORE
TARK,2024-11-11,SOS,UP,ENTRY
TARK,2025-10-14,BC,DOWN,ENTRY
TARS,2025-10-03,BC,DOWN,ENTRY
TARS,2025-10-15,SOS,UP,ENTRY
TASK,2024-10-10,SC,NA,IGNORE
TASK,2024-10-11,AR,NA,IGNORE
TASK,2024-11-08,SOS,UP,ENTRY
TASK,2025-08-26,BC,DOWN,ENTRY
TATT,2025-04-17,BC,DOWN,ENTRY
TATT,2025-07-29,SOS,UP,ENTRY
TAX,2025-04-09,SC,NA,IGNORE
TAXE,2025-04-17,SC,NA,IGNORE
TAXE,2025-04-28,AR,NA,IGNORE
TAXE,2025-06-03,BC,DOWN,ENTRY
TAXF,2025-04-09,SC,NA,IGNORE
TAXF,2025-04-14,AR,NA,IGNORE
TAYD,2024-04-05,SOS,UP,ENTRY
TAYD,2025-12-12,BC,DOWN,ENTRY
TBBB,2024-08-22,SOS,UP,ENTRY
TBBB,2025-08-12,BC,DOWN,ENTRY
TBBK,2024-03-04,SOW,DOWN,ENTRY
TBBK,2025-07-08,BC,DOWN,ENTRY
TBBK,2025-08-22,SPRING,UP,ENTRY
TBBK,2025-08-22,SOS,UP,ENTRY
TBBK,2025-09-30,SC,NA,IGNORE
TBBK,2025-10-06,AR,NA,IGNORE
TBF,2024-03-01,SOS,UP,ENTRY
TBF,2024-08-05,SC,NA,IGNORE
TBF,2024-08-06,AR,NA,IGNORE
TBF,2024-08-30,BC,DOWN,ENTRY
TBFC,2025-10-08,BC,DOWN,ENTRY
TBFG,2024-04-04,SOW,DOWN,ENTRY
TBFG,2025-08-01,SC,NA,IGNORE
TBFG,2025-08-06,AR,NA,IGNORE
TBG,2025-02-03,BC,DOWN,ENTRY
TBG,2025-02-28,SOS,UP,ENTRY
TBI,2025-04-04,SPRING,UP,ENTRY
TBI,2025-05-06,SOW,DOWN,ENTRY
TBI,2025-11-04,SC,NA,IGNORE
TBI,2025-11-11,AR,NA,IGNORE
TBIL,2024-06-04,SOW,DOWN,ENTRY
TBIL,2024-11-01,SC,NA,IGNORE
TBIL,2024-11-08,AR,NA,IGNORE
TBIL,2025-08-29,BC,DOWN,ENTRY
TBJL,2024-04-09,SC,NA,IGNORE
TBJL,2024-05-01,AR,NA,IGNORE
TBJL,2024-06-26,SOS,UP,ENTRY
TBJL,2025-06-12,BC,DOWN,ENTRY
TBLA,2025-11-11,BC,DOWN,ENTRY
TBLD,2024-03-28,SOW,DOWN,ENTRY
TBLD,2024-06-04,SPRING,UP,ENTRY
TBLD,2025-04-09,SC,NA,IGNORE
TBLD,2025-04-15,AR,NA,IGNORE
TBLD,2025-07-17,BC,DOWN,ENTRY
TBLL,2024-05-15,SOS,UP,ENTRY
TBLL,2025-04-07,BC,DOWN,ENTRY
TBLU,2025-05-15,BC,DOWN,ENTRY
TBLU,2025-09-11,SOS,UP,ENTRY
TBMC,2025-12-09,BC,DOWN,ENTRY
TBN,2024-08-30,SPRING,UP,ENTRY
TBN,2024-10-29,SC,NA,IGNORE
TBN,2024-11-11,AR,NA,IGNORE
TBN,2024-11-20,SOW,DOWN,ENTRY
TBN,2025-09-30,BC,DOWN,ENTRY
TBPH,2025-11-11,BC,DOWN,ENTRY
TBRG,2025-02-13,BC,DOWN,ENTRY
TBT,2024-05-01,SOS,UP,ENTRY
TBT,2024-08-02,SOW,DOWN,ENTRY
TBT,2025-03-04,SPRING,UP,ENTRY
TBT,2025-04-07,BC,DOWN,ENTRY
TBT,2025-09-17,SC,NA,IGNORE
TBT,2025-09-26,AR,NA,IGNORE
TBX,2025-03-03,SC,NA,IGNORE
TBX,2025-03-17,AR,NA,IGNORE
TC,2024-04-04,SOS,UP,ENTRY
TC,2025-05-09,BC,DOWN,ENTRY
TC,2025-08-11,SC,NA,IGNORE
TC,2025-08-27,AR,NA,IGNORE
TCAF,2024-02-01,SPRING,UP,ENTRY
TCAF,2025-04-07,SC,NA,IGNORE
TCAF,2025-04-09,AR,NA,IGNORE
TCBI,2024-02-01,SPRING,UP,ENTRY
TCBI,2024-04-19,SOW,DOWN,ENTRY
TCBI,2024-11-06,BC,DOWN,ENTRY
TCBI,2024-11-11,SOS,UP,ENTRY
TCBI,2025-04-09,SC,NA,IGNORE
TCBI,2025-04-17,AR,NA,IGNORE
TCBK,2024-03-04,SOW,DOWN,ENTRY
TCBK,2024-05-02,SPRING,UP,ENTRY
TCBK,2024-11-06,BC,DOWN,ENTRY
TCBK,2025-06-13,SC,NA,IGNORE
TCBK,2025-06-23,AR,NA,IGNORE
TCBS,2025-09-19,BC,DOWN,ENTRY
TCBS,2025-12-23,SOS,UP,ENTRY
TCBX,2024-04-01,SOW,DOWN,ENTRY
TCBX,2024-08-23,SPRING,UP,ENTRY
TCBX,2025-01-23,BC,DOWN,ENTRY
TCBX,2025-04-07,SC,NA,IGNORE
TCBX,2025-04-09,AR,NA,IGNORE
TCBX,2025-08-22,SOS,UP,ENTRY
TCHI,2024-10-02,SOS,UP,ENTRY
TCHI,2024-10-08,BC,DOWN,ENTRY
TCHP,2024-03-05,SOW,DOWN,ENTRY
TCHP,2025-03-04,SC,NA,IGNORE
TCHP,2025-03-05,AR,NA,IGNORE
TCHP,2025-03-07,SPRING,UP,ENTRY
TCI,2025-12-15,BC,DOWN,ENTRY
TCI,2025-12-19,SOS,UP,ENTRY
TCMD,2024-11-22,BC,DOWN,ENTRY
TCMD,2025-05-06,SC,NA,IGNORE
TCMD,2025-05-16,AR,NA,IGNORE
TCMD,2025-11-04,SOS,UP,ENTRY
TCOM,2025-08-28,BC,DOWN,ENTRY
TCPC,2024-02-29,SOS,UP,ENTRY
TCPC,2024-08-05,SC,NA,IGNORE
TCPC,2024-08-08,AR,NA,IGNORE
TCPC,2024-08-12,SOW,DOWN,ENTRY
TCPC,2024-08-13,SPRING,UP,ENTRY
TCPC,2024-11-06,BC,DOWN,ENTRY
TCRT,2024-01-30,SPRING,UP,ENTRY
TCRT,2024-05-16,SOW,DOWN,ENTRY
TCRT,2025-03-26,SC,NA,IGNORE
TCRT,2025-03-31,AR,NA,IGNORE
TCRT,2025-04-03,BC,DOWN,ENTRY
TCRX,2024-03-01,SOS,UP,ENTRY
TCRX,2024-11-06,BC,DOWN,ENTRY
TCX,2024-05-30,SOS,UP,ENTRY
TCX,2025-11-18,BC,DOWN,ENTRY
TD,2025-12-04,BC,DOWN,ENTRY
TDC,2024-04-16,SOS,UP,ENTRY
TDC,2025-04-04,SOW,DOWN,ENTRY
TDC,2025-08-06,SC,NA,IGNORE
TDC,2025-08-13,AR,NA,IGNORE
TDC,2025-11-05,BC,DOWN,ENTRY
TDEC,2025-09-15,BC,DOWN,ENTRY
TDG,2024-05-07,BC,DOWN,ENTRY
TDG,2024-09-03,SOS,UP,ENTRY
TDG,2025-04-09,SC,NA,IGNORE
TDI,2024-03-20,SOW,DOWN,ENTRY
TDI,2025-07-30,SC,NA,IGNORE
TDI,2025-08-05,AR,NA,IGNORE
TDIV,2025-04-07,SC,NA,IGNORE
TDIV,2025-04-09,AR,NA,IGNORE
TDOC,2024-04-05,SOS,UP,ENTRY
TDOC,2024-06-24,SC,NA,IGNORE
TDOC,2024-07-16,AR,NA,IGNORE
TDOC,2024-08-01,SOW,DOWN,ENTRY
TDOC,2024-11-04,SPRING,UP,ENTRY
TDOC,2025-06-23,BC,DOWN,ENTRY
TDS,2024-05-03,SOW,DOWN,ENTRY
TDS,2024-11-06,SPRING,UP,ENTRY
TDS,2025-05-02,SC,NA,IGNORE
TDS,2025-05-06,AR,NA,IGNORE
TDS,2025-07-09,BC,DOWN,ENTRY
TDTH,2024-11-29,SC,NA,IGNORE
TDTH,2024-12-02,AR,NA,IGNORE
TDTH,2025-01-30,SOW,DOWN,ENTRY
TDTT,2024-08-05,BC,DOWN,ENTRY
TDTT,2024-08-23,SOS,UP,ENTRY
TDUP,2025-08-04,BC,DOWN,ENTRY
TDUP,2025-09-04,SOS,UP,ENTRY
TDVG,2025-04-09,SC,NA,IGNORE
TDVG,2025-04-11,AR,NA,IGNORE
TDVI,2024-03-01,BC,DOWN,ENTRY
TDVI,2024-03-01,SOW,DOWN,ENTRY
TDVI,2024-06-11,SOS,UP,ENTRY
TDVI,2025-01-27,SC,NA,IGNORE
TDVI,2025-02-03,AR,NA,IGNORE
TDW,2024-03-01,SOS,UP,ENTRY
TDW,2025-11-11,BC,DOWN,ENTRY
TDY,2024-03-15,SPRING,UP,ENTRY
TDY,2024-04-04,SOW,DOWN,ENTRY
TDY,2025-01-22,BC,DOWN,ENTRY
TDY,2025-04-07,SC,NA,IGNORE
TDY,2025-04-09,AR,NA,IGNORE
TDY,2025-07-10,SOS,UP,ENTRY
TEAM,2024-04-15,SOS,UP,ENTRY
TEAM,2025-04-09,SC,NA,IGNORE
TEAM,2025-10-31,BC,DOWN,ENTRY
TECB,2025-04-07,SC,NA,IGNORE
TECB,2025-04-09,AR,NA,IGNORE
TECH,2025-04-09,SC,NA,IGNORE
TECH,2025-04-23,AR,NA,IGNORE
TECK,2024-03-13,SOS,UP,ENTRY
TECK,2025-04-09,SC,NA,IGNORE
TECK,2025-06-26,BC,DOWN,ENTRY
TECL,2025-04-09,SC,NA,IGNORE
TECS,2024-03-08,SOW,DOWN,ENTRY
TECS,2024-10-31,SPRING,UP,ENTRY
TECS,2024-11-04,SOS,UP,ENTRY
TECS,2025-10-10,SC,NA,IGNORE
TECS,2025-10-14,AR,NA,IGNORE
TECS,2025-11-20,BC,DOWN,ENTRY
TECX,2024-09-25,BC,DOWN,ENTRY
TECX,2024-10-04,SOS,UP,ENTRY
TECX,2025-09-04,SC,NA,IGNORE
TEF,2024-04-11,SOW,DOWN,ENTRY
TEF,2025-04-09,SC,NA,IGNORE
TEF,2025-04-21,AR,NA,IGNORE
TEF,2025-08-15,SOS,UP,ENTRY
TEF,2025-08-21,BC,DOWN,ENTRY
TEKX,2025-10-22,BC,DOWN,ENTRY
TEL,2025-04-07,SC,NA,IGNORE
TEL,2025-04-09,AR,NA,IGNORE
TEL,2025-07-23,BC,DOWN,ENTRY
TEL,2025-09-24,SOS,UP,ENTRY
TELA,2024-03-08,SOS,UP,ENTRY
TELA,2025-06-04,BC,DOWN,ENTRY
TELA,2025-11-17,SC,NA,IGNORE
TELA,2025-11-18,AR,NA,IGNORE
TELO,2024-04-22,SOS,UP,ENTRY
TELO,2024-11-19,BC,DOWN,ENTRY
TEM,2024-07-16,SPRING,UP,ENTRY
TEM,2024-11-05,SC,NA,IGNORE
TEM,2024-11-06,AR,NA,IGNORE
TEM,2025-09-11,BC,DOWN,ENTRY
TEM,2025-10-08,SOS,UP,ENTRY
TEN,2024-09-11,SOS,UP,ENTRY
TEN,2025-04-07,SC,NA,IGNORE
TEN,2025-04-09,AR,NA,IGNORE
TEN,2025-06-18,BC,DOWN,ENTRY
TENB,2024-03-05,SOS,UP,ENTRY
TENB,2025-01-16,BC,DOWN,ENTRY
TENB,2025-04-30,SC,NA,IGNORE
TENB,2025-05-05,AR,NA,IGNORE
TENB,2025-10-29,SOW,DOWN,ENTRY
TENX,2024-06-21,SOW,DOWN,ENTRY
TENX,2024-07-02,SC,NA,IGNORE
TENX,2024-07-10,AR,NA,IGNORE
TENX,2024-10-22,BC,DOWN,ENTRY
TENX,2024-12-03,SOS,UP,ENTRY
TEO,2024-11-07,SOS,UP,ENTRY
TEO,2025-10-27,BC,DOWN,ENTRY
TER,2025-04-09,SC,NA,IGNORE
TER,2025-10-29,BC,DOWN,ENTRY
TER,2025-11-05,SOS,UP,ENTRY
TERN,2024-07-12,SOS,UP,ENTRY
TERN,2025-04-07,SPRING,UP,ENTRY
TERN,2025-04-09,SC,NA,IGNORE
TERN,2025-04-21,AR,NA,IGNORE
TERN,2025-10-22,BC,DOWN,ENTRY
TEVA,2024-02-08,SPRING,UP,ENTRY
TEVA,2025-04-09,SC,NA,IGNORE
TEVA,2025-05-05,AR,NA,IGNORE
TEVA,2025-11-05,BC,DOWN,ENTRY
TEX,2024-02-20,SPRING,UP,ENTRY
TEX,2024-04-26,SC,NA,IGNORE
TEX,2024-05-02,AR,NA,IGNORE
TEX,2024-10-08,SOW,DOWN,ENTRY
TEX,2025-07-31,BC,DOWN,ENTRY
TFC,2024-11-06,BC,DOWN,ENTRY
TFC,2025-04-09,SC,NA,IGNORE
TFC,2025-12-10,SOS,UP,ENTRY
TFI,2024-03-14,SOS,UP,ENTRY
TFI,2025-04-09,SC,NA,IGNORE
TFI,2025-04-10,AR,NA,IGNORE
TFI,2025-09-08,BC,DOWN,ENTRY
TFII,2024-04-09,SOS,UP,ENTRY
TFII,2025-03-31,SPRING,UP,ENTRY
TFII,2025-10-16,BC,DOWN,ENTRY
TFII,2025-10-31,SC,NA,IGNORE
TFII,2025-11-21,AR,NA,IGNORE
TFIN,2024-04-18,SOS,UP,ENTRY
TFIN,2025-04-17,SPRING,UP,ENTRY
TFIN,2025-04-21,SOW,DOWN,ENTRY
TFIN,2025-10-16,SC,NA,IGNORE
TFIN,2025-10-17,AR,NA,IGNORE
TFIN,2025-10-20,BC,DOWN,ENTRY
TFJL,2024-03-13,SOS,UP,ENTRY
TFJL,2024-04-01,SOW,DOWN,ENTRY
TFJL,2025-06-30,BC,DOWN,ENTRY
TFJL,2025-10-13,SC,NA,IGNORE
TFJL,2025-10-16,AR,NA,IGNORE
TFLO,2024-03-14,SOS,UP,ENTRY
TFLO,2024-04-01,SOW,DOWN,ENTRY
TFLO,2024-12-03,BC,DOWN,ENTRY
TFLO,2025-04-11,SC,NA,IGNORE
TFLO,2025-04-15,AR,NA,IGNORE
TFLR,2025-04-07,SC,NA,IGNORE
TFLR,2025-04-09,AR,NA,IGNORE
TFPM,2025-10-14,BC,DOWN,ENTRY
TFPM,2025-12-15,SOS,UP,ENTRY
TFPN,2024-02-27,SOS,UP,ENTRY
TFPN,2025-08-13,BC,DOWN,ENTRY
TFSL,2024-03-20,SPRING,UP,ENTRY
TFSL,2024-03-20,SOW,DOWN,ENTRY
TFSL,2025-07-31,SC,NA,IGNORE
TFSL,2025-08-12,AR,NA,IGNORE
TFSL,2025-11-21,BC,DOWN,ENTRY
TFX,2024-11-01,SC,NA,IGNORE
TG,2024-03-15,BC,DOWN,ENTRY
TG,2024-03-15,SOW,DOWN,ENTRY
TG,2024-03-26,SPRING,UP,ENTRY
TG,2025-03-21,SC,NA,IGNORE
TG,2025-04-07,AR,NA,IGNORE
TGB,2025-11-26,BC,DOWN,ENTRY
TGL,2024-02-27,SOS,UP,ENTRY
TGL,2025-08-18,BC,DOWN,ENTRY
TGLR,2025-04-07,SC,NA,IGNORE
TGLR,2025-04-09,AR,NA,IGNORE
TGLS,2024-09-12,BC,DOWN,ENTRY
TGLS,2025-01-27,SC,NA,IGNORE
TGNA,2024-02-29,SOW,DOWN,ENTRY
TGNA,2024-05-08,BC,DOWN,ENTRY
TGNA,2024-07-16,SOS,UP,ENTRY
TGNA,2025-08-08,SPRING,UP,ENTRY
TGNA,2025-11-24,SC,NA,IGNORE
TGNA,2025-12-08,AR,NA,IGNORE
TGRT,2025-04-07,SC,NA,IGNORE
TGRT,2025-04-09,AR,NA,IGNORE
TGRW,2024-01-29,SPRING,UP,ENTRY
TGRW,2024-08-05,SC,NA,IGNORE
TGRW,2024-08-06,AR,NA,IGNORE
TGRW,2025-04-08,SOW,DOWN,ENTRY
TGS,2024-02-27,SOW,DOWN,ENTRY
TGS,2024-05-30,SPRING,UP,ENTRY
TGS,2025-01-02,SOS,UP,ENTRY
TGS,2025-04-09,SC,NA,IGNORE
TGS,2025-04-11,AR,NA,IGNORE
TGS,2025-07-29,BC,DOWN,ENTRY
TGT,2025-04-04,SPRING,UP,ENTRY
TGT,2025-04-08,SOW,DOWN,ENTRY
TGT,2025-08-20,SC,NA,IGNORE
TGT,2025-08-22,AR,NA,IGNORE
TGTX,2025-03-03,BC,DOWN,ENTRY
TGTX,2025-03-14,SOS,UP,ENTRY
TH,2024-03-25,SOS,UP,ENTRY
TH,2024-11-12,BC,DOWN,ENTRY
TH,2025-02-24,SC,NA,IGNORE
TH,2025-02-25,AR,NA,IGNORE
THAR,2024-04-05,SOW,DOWN,ENTRY
THAR,2025-03-04,SPRING,UP,ENTRY
THAR,2025-03-24,SC,NA,IGNORE
THAR,2025-03-28,AR,NA,IGNORE
THAR,2025-08-20,BC,DOWN,ENTRY
THAR,2025-08-25,SOS,UP,ENTRY
THC,2024-04-30,BC,DOWN,ENTRY
THC,2024-06-10,SOS,UP,ENTRY
THC,2025-11-24,SC,NA,IGNORE
THCH,2024-04-03,SOS,UP,ENTRY
THCH,2024-09-23,SOW,DOWN,ENTRY
THCH,2024-09-24,SPRING,UP,ENTRY
THCH,2024-11-07,SC,NA,IGNORE
THCH,2024-11-08,AR,NA,IGNORE
THCH,2024-11-20,BC,DOWN,ENTRY
THD,2024-08-05,SC,NA,IGNORE
THD,2024-08-07,AR,NA,IGNORE
THD,2024-09-09,BC,DOWN,ENTRY
THD,2024-09-18,SOS,UP,ENTRY
THD,2025-02-25,SOW,DOWN,ENTRY
THD,2025-03-04,SPRING,UP,ENTRY
THFF,2024-11-06,BC,DOWN,ENTRY
THFF,2025-02-07,SOS,UP,ENTRY
THG,2025-02-06,BC,DOWN,ENTRY
THG,2025-06-09,SOS,UP,ENTRY
THM,2025-10-14,SOS,UP,ENTRY
THM,2025-12-11,BC,DOWN,ENTRY
THNQ,2025-04-07,SC,NA,IGNORE
THNQ,2025-04-09,AR,NA,IGNORE
THO,2024-05-29,SPRING,UP,ENTRY
THO,2024-12-04,SC,NA,IGNORE
THO,2024-12-20,AR,NA,IGNORE
THO,2025-03-05,SOW,DOWN,ENTRY
THO,2025-08-13,BC,DOWN,ENTRY
THR,2024-02-07,SPRING,UP,ENTRY
THR,2024-11-08,SC,NA,IGNORE
THR,2024-11-11,AR,NA,IGNORE
THR,2025-02-06,SOW,DOWN,ENTRY
THR,2025-11-06,BC,DOWN,ENTRY
THR,2025-12-04,SOS,UP,ENTRY
THRM,2024-04-30,SOS,UP,ENTRY
THRM,2025-02-19,SC,NA,IGNORE
THRM,2025-02-20,AR,NA,IGNORE
THRM,2025-04-07,SOW,DOWN,ENTRY
THRM,2025-07-24,BC,DOWN,ENTRY
THRY,2024-02-27,SOS,UP,ENTRY
THRY,2025-07-30,BC,DOWN,ENTRY
THS,2024-04-29,SOS,UP,ENTRY
THS,2024-11-12,SC,NA,IGNORE
THS,2024-11-14,AR,NA,IGNORE
THS,2025-05-06,SOW,DOWN,ENTRY
THS,2025-09-29,BC,DOWN,ENTRY
THTA,2024-04-16,SOS,UP,ENTRY
THTA,2025-04-04,SOW,DOWN,ENTRY
THTA,2025-04-07,SPRING,UP,ENTRY
THTA,2025-10-17,SC,NA,IGNORE
THTA,2025-10-23,AR,NA,IGNORE
THTA,2025-11-14,BC,DOWN,ENTRY
THY,2024-05-01,SPRING,UP,ENTRY
THY,2024-12-10,BC,DOWN,ENTRY
THY,2025-04-09,SC,NA,IGNORE
THY,2025-04-28,AR,NA,IGNORE
TIGO,2025-12-15,BC,DOWN,ENTRY
TIGR,2025-08-22,BC,DOWN,ENTRY
TIL,2024-09-11,SOS,UP,ENTRY
TIL,2025-05-22,BC,DOWN,ENTRY
TILE,2024-11-01,BC,DOWN,ENTRY
TILL,2024-12-23,SC,NA,IGNORE
TILL,2024-12-26,AR,NA,IGNORE
TILL,2025-07-28,SOW,DOWN,ENTRY
TIMB,2025-06-26,BC,DOWN,ENTRY
TIMB,2025-10-07,SOS,UP,ENTRY
TIME,2024-02-07,SPRING,UP,ENTRY
TIME,2024-11-19,BC,DOWN,ENTRY
TIME,2025-04-07,SOW,DOWN,ENTRY
TIME,2025-08-28,SC,NA,IGNORE
TIME,2025-09-22,AR,NA,IGNORE
TINT,2024-04-09,SOS,UP,ENTRY
TINT,2025-03-18,SC,NA,IGNORE
TINT,2025-03-24,AR,NA,IGNORE
TINT,2025-04-02,SOW,DOWN,ENTRY
TINT,2025-09-12,BC,DOWN,ENTRY
TINY,2025-04-07,SC,NA,IGNORE
TINY,2025-04-09,AR,NA,IGNORE
TINY,2025-09-25,BC,DOWN,ENTRY
TIP,2024-04-10,SOW,DOWN,ENTRY
TIP,2025-04-09,SC,NA,IGNORE
TIP,2025-04-11,AR,NA,IGNORE
TIPT,2025-09-12,BC,DOWN,ENTRY
TIPX,2024-08-05,BC,DOWN,ENTRY
TIPX,2024-08-23,SOS,UP,ENTRY
TIPZ,2025-08-18,BC,DOWN,ENTRY
TIRX,2024-04-18,SOW,DOWN,ENTRY
TIRX,2024-05-15,SOS,UP,ENTRY
TIRX,2025-03-21,SC,NA,IGNORE
TIRX,2025-03-24,AR,NA,IGNORE
TIRX,2025-09-10,BC,DOWN,ENTRY
TISI,2024-03-05,SOW,DOWN,ENTRY
TISI,2024-08-27,SPRING,UP,ENTRY
TISI,2024-10-03,BC,DOWN,ENTRY
TISI,2025-10-27,SC,NA,IGNORE
TISI,2025-10-28,AR,NA,IGNORE
TITN,2024-03-19,SOS,UP,ENTRY
TITN,2024-08-15,SPRING,UP,ENTRY
TITN,2025-03-20,SC,NA,IGNORE
TITN,2025-04-04,AR,NA,IGNORE
TITN,2025-11-25,BC,DOWN,ENTRY
TIVC,2024-02-29,SOW,DOWN,ENTRY
TIVC,2025-03-07,SOS,UP,ENTRY
TIVC,2025-11-18,SPRING,UP,ENTRY
TIVC,2025-12-04,SC,NA,IGNORE
TIVC,2025-12-08,AR,NA,IGNORE
TIVC,2025-12-11,BC,DOWN,ENTRY
TJUL,2025-07-01,BC,DOWN,ENTRY
TJUL,2025-08-08,SOS,UP,ENTRY
TJX,2025-04-09,BC,DOWN,ENTRY
TJX,2025-08-06,SOS,UP,ENTRY
TK,2025-04-07,SC,NA,IGNORE
TK,2025-04-09,AR,NA,IGNORE
TK,2025-11-18,BC,DOWN,ENTRY
TKC,2024-02-21,SPRING,UP,ENTRY
TKC,2024-03-21,SOW,DOWN,ENTRY
TKC,2024-04-05,BC,DOWN,ENTRY
TKC,2024-05-16,SOS,UP,ENTRY
TKC,2025-09-12,SC,NA,IGNORE
TKC,2025-09-16,AR,NA,IGNORE
TKLF,2025-01-27,BC,DOWN,ENTRY
TKNO,2024-02-27,SOW,DOWN,ENTRY
TKNO,2024-10-18,SOS,UP,ENTRY
TKNO,2025-04-09,SPRING,UP,ENTRY
TKNO,2025-07-23,SC,NA,IGNORE
TKNO,2025-07-30,AR,NA,IGNORE
TKNO,2025-09-24,BC,DOWN,ENTRY
TKO,2024-03-20,SOW,DOWN,ENTRY
TKO,2024-12-05,SPRING,UP,ENTRY
TKO,2025-02-27,SC,NA,IGNORE
TKO,2025-03-05,AR,NA,IGNORE
TKO,2025-12-10,BC,DOWN,ENTRY
TKR,2024-04-30,SOS,UP,ENTRY
TKR,2025-04-02,SOW,DOWN,ENTRY
TKR,2025-07-30,SC,NA,IGNORE
TKR,2025-07-31,AR,NA,IGNORE
TKR,2025-12-10,BC,DOWN,ENTRY
TLF,2025-01-29,BC,DOWN,ENTRY
TLF,2025-02-19,SC,NA,IGNORE
TLF,2025-02-20,AR,NA,IGNORE
TLF,2025-02-25,SOW,DOWN,ENTRY
TLK,2024-03-25,SOS,UP,ENTRY
TLK,2024-11-12,SC,NA,IGNORE
TLK,2024-11-19,AR,NA,IGNORE
TLK,2024-12-18,SOW,DOWN,ENTRY
TLK,2025-02-03,SPRING,UP,ENTRY
TLK,2025-10-23,BC,DOWN,ENTRY
TLN,2025-07-18,BC,DOWN,ENTRY
TLN,2025-08-01,SOS,UP,ENTRY
TLPH,2024-05-15,SOS,UP,ENTRY
TLPH,2024-10-17,BC,DOWN,ENTRY
TLRY,2024-03-18,SOS,UP,ENTRY
TLRY,2024-10-10,SPRING,UP,ENTRY
TLRY,2024-10-22,SC,NA,IGNORE
TLRY,2024-10-25,AR,NA,IGNORE
TLRY,2024-11-06,SOW,DOWN,ENTRY
TLRY,2025-09-29,BC,DOWN,ENTRY
TLS,2024-08-09,SOW,DOWN,ENTRY
TLS,2024-08-12,SPRING,UP,ENTRY
TLS,2025-03-10,SC,NA,IGNORE
TLS,2025-03-12,AR,NA,IGNORE
TLS,2025-11-10,BC,DOWN,ENTRY
TLSA,2024-03-05,SOW,DOWN,ENTRY
TLSA,2024-08-06,SPRING,UP,ENTRY
TLSA,2025-07-31,BC,DOWN,ENTRY
TLSA,2025-12-15,SC,NA,IGNORE
TLSA,2025-12-19,AR,NA,IGNORE
TLSI,2024-09-13,SOW,DOWN,ENTRY
TLSI,2025-03-17,SC,NA,IGNORE
