symbol,event,direction,role,event_date,bar_index,impl
ABBV,AR,NA,IGNORE,2025-04-25,331,kapman_v0_handwritten_structural
ABBV,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
ABCB,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
ABCB,SPRING,UP,ENTRY,2024-07-09,131,kapman_v0_handwritten_structural
ABCB,SOS,UP,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
ABCB,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ABCB,AR,NA,IGNORE,2025-04-29,333,kapman_v0_handwritten_structural
ABCB,BC,DOWN,ENTRY,2025-07-29,395,kapman_v0_handwritten_structural
ABCL,SC,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
ABCL,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
ABCS,SOW,DOWN,ENTRY,2024-04-12,72,kapman_v0_handwritten_structural
ABCS,SPRING,UP,ENTRY,2025-01-13,260,kapman_v0_handwritten_structural
ABCS,BC,DOWN,ENTRY,2025-08-12,405,kapman_v0_handwritten_structural
ABCS,SC,NA,IGNORE,2025-11-21,477,kapman_v0_handwritten_structural
ABCS,AR,NA,IGNORE,2025-12-10,489,kapman_v0_handwritten_structural
ABEO,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ABEO,SC,NA,IGNORE,2025-04-02,315,kapman_v0_handwritten_structural
ABEO,AR,NA,IGNORE,2025-04-03,316,kapman_v0_handwritten_structural
ABEO,SOW,DOWN,ENTRY,2025-04-08,319,kapman_v0_handwritten_structural
ABEO,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
ABEO,BC,DOWN,ENTRY,2025-04-30,334,kapman_v0_handwritten_structural
ABEQ,BC,DOWN,ENTRY,2025-09-11,426,kapman_v0_handwritten_structural
ABEV,BC,DOWN,ENTRY,2025-10-30,461,kapman_v0_handwritten_structural
ABFL,SC,NA,IGNORE,2025-03-31,71,kapman_v0_handwritten_structural
ABFL,AR,NA,IGNORE,2025-04-01,72,kapman_v0_handwritten_structural
ABFL,SOW,DOWN,ENTRY,2025-04-07,76,kapman_v0_handwritten_structural
ABFL,BC,DOWN,ENTRY,2025-10-02,199,kapman_v0_handwritten_structural
ABG,SPRING,UP,ENTRY,2024-02-09,29,kapman_v0_handwritten_structural
ABG,BC,DOWN,ENTRY,2025-01-30,272,kapman_v0_handwritten_structural
ABG,SC,NA,IGNORE,2025-03-31,313,kapman_v0_handwritten_structural
ABG,AR,NA,IGNORE,2025-04-01,314,kapman_v0_handwritten_structural
ABL,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ABL,AR,NA,IGNORE,2025-04-11,322,kapman_v0_handwritten_structural
ABL,SOW,DOWN,ENTRY,2025-06-04,358,kapman_v0_handwritten_structural
ABL,SPRING,UP,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
ABLLL,BC,DOWN,ENTRY,2024-12-30,243,kapman_v0_handwritten_structural
ABLLL,SC,NA,IGNORE,2025-03-27,301,kapman_v0_handwritten_structural
ABLLL,AR,NA,IGNORE,2025-03-28,302,kapman_v0_handwritten_structural
ABLLL,SOW,DOWN,ENTRY,2025-06-04,348,kapman_v0_handwritten_structural
ABLV,SOS,UP,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
ABLV,SC,NA,IGNORE,2024-04-05,67,kapman_v0_handwritten_structural
ABLV,AR,NA,IGNORE,2024-04-25,81,kapman_v0_handwritten_structural
ABLV,SOW,DOWN,ENTRY,2024-05-30,105,kapman_v0_handwritten_structural
ABLV,SPRING,UP,ENTRY,2025-03-07,293,kapman_v0_handwritten_structural
ABLV,BC,DOWN,ENTRY,2025-09-09,418,kapman_v0_handwritten_structural
ABM,SOW,DOWN,ENTRY,2024-03-07,47,kapman_v0_handwritten_structural
ABM,SOS,UP,ENTRY,2024-06-07,111,kapman_v0_handwritten_structural
ABM,SPRING,UP,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
ABM,SC,NA,IGNORE,2025-06-06,360,kapman_v0_handwritten_structural
ABM,AR,NA,IGNORE,2025-06-09,361,kapman_v0_handwritten_structural
ABM,BC,DOWN,ENTRY,2025-09-05,422,kapman_v0_handwritten_structural
ABNB,SOS,UP,ENTRY,2024-04-11,71,kapman_v0_handwritten_structural
ABNB,BC,DOWN,ENTRY,2025-02-14,283,kapman_v0_handwritten_structural
ABOS,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ABOS,BC,DOWN,ENTRY,2025-10-09,446,kapman_v0_handwritten_structural
ABP,BC,DOWN,ENTRY,2025-07-23,169,kapman_v0_handwritten_structural
ABP,SOS,UP,ENTRY,2025-07-25,171,kapman_v0_handwritten_structural
ABR,SOS,UP,ENTRY,2024-04-23,79,kapman_v0_handwritten_structural
ABR,BC,DOWN,ENTRY,2025-07-22,390,kapman_v0_handwritten_structural
ABSI,SOS,UP,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
ABSI,SOW,DOWN,ENTRY,2024-06-17,117,kapman_v0_handwritten_structural
ABSI,SPRING,UP,ENTRY,2024-09-10,175,kapman_v0_handwritten_structural
ABSI,SC,NA,IGNORE,2024-12-10,239,kapman_v0_handwritten_structural
ABSI,AR,NA,IGNORE,2024-12-11,240,kapman_v0_handwritten_structural
ABSI,BC,DOWN,ENTRY,2025-10-15,450,kapman_v0_handwritten_structural
ABT,SOS,UP,ENTRY,2025-06-24,371,kapman_v0_handwritten_structural
ABT,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
ABT,SC,NA,IGNORE,2025-10-15,450,kapman_v0_handwritten_structural
ABTS,SC,NA,IGNORE,2024-10-25,208,kapman_v0_handwritten_structural
ABTS,AR,NA,IGNORE,2024-10-29,210,kapman_v0_handwritten_structural
ABTS,SPRING,UP,ENTRY,2025-03-04,294,kapman_v0_handwritten_structural
ABTS,BC,DOWN,ENTRY,2025-09-22,433,kapman_v0_handwritten_structural
ABTS,SOS,UP,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
ABUS,SPRING,UP,ENTRY,2024-02-07,27,kapman_v0_handwritten_structural
ABUS,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ABUS,AR,NA,IGNORE,2025-04-21,327,kapman_v0_handwritten_structural
ABUS,BC,DOWN,ENTRY,2025-09-11,426,kapman_v0_handwritten_structural
ABVC,BC,DOWN,ENTRY,2025-07-07,379,kapman_v0_handwritten_structural
ABVE,BC,DOWN,ENTRY,2025-10-03,316,kapman_v0_handwritten_structural
ABVX,SC,NA,IGNORE,2024-12-31,253,kapman_v0_handwritten_structural
ABVX,BC,DOWN,ENTRY,2025-11-20,476,kapman_v0_handwritten_structural
ABVX,SOS,UP,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
ACA,SPRING,UP,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
ACA,SOW,DOWN,ENTRY,2024-08-05,150,kapman_v0_handwritten_structural
ACA,SOS,UP,ENTRY,2024-11-12,220,kapman_v0_handwritten_structural
ACA,SC,NA,IGNORE,2025-02-28,292,kapman_v0_handwritten_structural
ACA,AR,NA,IGNORE,2025-03-05,295,kapman_v0_handwritten_structural
ACA,BC,DOWN,ENTRY,2025-10-31,462,kapman_v0_handwritten_structural
ACAD,SPRING,UP,ENTRY,2024-03-12,50,kapman_v0_handwritten_structural
ACAD,SOW,DOWN,ENTRY,2024-05-09,91,kapman_v0_handwritten_structural
ACAD,BC,DOWN,ENTRY,2025-05-08,340,kapman_v0_handwritten_structural
ACAD,SOS,UP,ENTRY,2025-08-12,405,kapman_v0_handwritten_structural
ACAD,SC,NA,IGNORE,2025-09-24,435,kapman_v0_handwritten_structural
ACAD,AR,NA,IGNORE,2025-10-15,450,kapman_v0_handwritten_structural
ACB,SOS,UP,ENTRY,2024-04-03,65,kapman_v0_handwritten_structural
ACB,BC,DOWN,ENTRY,2025-12-12,491,kapman_v0_handwritten_structural
ACCO,BC,DOWN,ENTRY,2024-11-01,213,kapman_v0_handwritten_structural
ACCO,SOS,UP,ENTRY,2024-11-11,219,kapman_v0_handwritten_structural
ACCO,SC,NA,IGNORE,2025-10-31,462,kapman_v0_handwritten_structural
ACCO,AR,NA,IGNORE,2025-11-21,477,kapman_v0_handwritten_structural
ACDC,SOS,UP,ENTRY,2024-03-06,46,kapman_v0_handwritten_structural
ACDC,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ACDC,BC,DOWN,ENTRY,2025-10-29,460,kapman_v0_handwritten_structural
ACEL,SPRING,UP,ENTRY,2025-04-04,317,kapman_v0_handwritten_structural
ACEL,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
ACEL,AR,NA,IGNORE,2025-04-08,319,kapman_v0_handwritten_structural
ACEL,BC,DOWN,ENTRY,2025-07-21,389,kapman_v0_handwritten_structural
ACES,SOS,UP,ENTRY,2024-05-22,100,kapman_v0_handwritten_structural
ACES,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
ACET,SOS,UP,ENTRY,2024-04-18,76,kapman_v0_handwritten_structural
ACET,SC,NA,IGNORE,2025-02-05,276,kapman_v0_handwritten_structural
ACET,AR,NA,IGNORE,2025-02-06,277,kapman_v0_handwritten_structural
ACET,SOW,DOWN,ENTRY,2025-04-10,321,kapman_v0_handwritten_structural
ACET,BC,DOWN,ENTRY,2025-10-06,443,kapman_v0_handwritten_structural
ACET,SPRING,UP,ENTRY,2025-10-06,443,kapman_v0_handwritten_structural
ACGL,BC,DOWN,ENTRY,2024-04-30,84,kapman_v0_handwritten_structural
ACGL,SOS,UP,ENTRY,2024-07-03,128,kapman_v0_handwritten_structural
ACGL,SC,NA,IGNORE,2025-07-14,384,kapman_v0_handwritten_structural
ACGLN,SOW,DOWN,ENTRY,2025-04-11,322,kapman_v0_handwritten_structural
ACGLN,SPRING,UP,ENTRY,2025-04-21,327,kapman_v0_handwritten_structural
ACGLN,SC,NA,IGNORE,2025-11-14,472,kapman_v0_handwritten_structural
ACGLN,AR,NA,IGNORE,2025-12-04,485,kapman_v0_handwritten_structural
ACGR,BC,DOWN,ENTRY,2025-12-11,251,kapman_v0_handwritten_structural
ACHC,SOS,UP,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
ACHC,BC,DOWN,ENTRY,2024-08-01,148,kapman_v0_handwritten_structural
ACHC,SC,NA,IGNORE,2025-12-03,484,kapman_v0_handwritten_structural
ACHC,AR,NA,IGNORE,2025-12-05,486,kapman_v0_handwritten_structural
ACHR,BC,DOWN,ENTRY,2025-10-06,443,kapman_v0_handwritten_structural
ACHV,SPRING,UP,ENTRY,2024-02-23,38,kapman_v0_handwritten_structural
ACHV,SOW,DOWN,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
ACHV,SC,NA,IGNORE,2024-11-08,218,kapman_v0_handwritten_structural
ACHV,AR,NA,IGNORE,2024-12-03,234,kapman_v0_handwritten_structural
ACHV,BC,DOWN,ENTRY,2025-10-17,452,kapman_v0_handwritten_structural
ACI,SOS,UP,ENTRY,2024-02-26,39,kapman_v0_handwritten_structural
ACI,SC,NA,IGNORE,2024-12-10,239,kapman_v0_handwritten_structural
ACI,AR,NA,IGNORE,2024-12-12,241,kapman_v0_handwritten_structural
ACI,SOW,DOWN,ENTRY,2025-10-06,443,kapman_v0_handwritten_structural
ACI,SPRING,UP,ENTRY,2025-10-07,444,kapman_v0_handwritten_structural
ACI,BC,DOWN,ENTRY,2025-10-14,449,kapman_v0_handwritten_structural
ACIC,SOS,UP,ENTRY,2024-05-10,92,kapman_v0_handwritten_structural
ACIC,SOW,DOWN,ENTRY,2024-10-07,194,kapman_v0_handwritten_structural
ACIC,SPRING,UP,ENTRY,2024-10-09,196,kapman_v0_handwritten_structural
ACIC,BC,DOWN,ENTRY,2025-05-09,341,kapman_v0_handwritten_structural
ACIC,SC,NA,IGNORE,2025-08-07,402,kapman_v0_handwritten_structural
ACIC,AR,NA,IGNORE,2025-08-11,404,kapman_v0_handwritten_structural
ACIU,SOS,UP,ENTRY,2024-05-31,106,kapman_v0_handwritten_structural
ACIU,BC,DOWN,ENTRY,2025-10-29,460,kapman_v0_handwritten_structural
ACIU,SC,NA,IGNORE,2025-12-11,490,kapman_v0_handwritten_structural
ACIW,SOS,UP,ENTRY,2024-11-07,217,kapman_v0_handwritten_structural
ACIW,BC,DOWN,ENTRY,2025-02-28,292,kapman_v0_handwritten_structural
ACLO,BC,DOWN,ENTRY,2025-02-06,53,kapman_v0_handwritten_structural
ACLS,SOS,UP,ENTRY,2024-05-01,85,kapman_v0_handwritten_structural
ACLS,SC,NA,IGNORE,2025-04-07,318,kapman_v0_handwritten_structural
ACLS,AR,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ACLS,BC,DOWN,ENTRY,2025-10-01,440,kapman_v0_handwritten_structural
ACLX,SOS,UP,ENTRY,2024-10-08,195,kapman_v0_handwritten_structural
ACLX,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ACLX,AR,NA,IGNORE,2025-05-07,339,kapman_v0_handwritten_structural
ACLX,BC,DOWN,ENTRY,2025-08-13,406,kapman_v0_handwritten_structural
ACM,BC,DOWN,ENTRY,2024-08-08,153,kapman_v0_handwritten_structural
ACMR,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ACMR,SOW,DOWN,ENTRY,2024-07-18,138,kapman_v0_handwritten_structural
ACMR,SPRING,UP,ENTRY,2024-10-04,193,kapman_v0_handwritten_structural
ACMR,SC,NA,IGNORE,2025-08-06,401,kapman_v0_handwritten_structural
ACMR,BC,DOWN,ENTRY,2025-08-22,413,kapman_v0_handwritten_structural
ACMR,AR,NA,IGNORE,2025-08-22,413,kapman_v0_handwritten_structural
ACN,SOS,UP,ENTRY,2024-03-05,45,kapman_v0_handwritten_structural
ACN,SC,NA,IGNORE,2025-06-20,369,kapman_v0_handwritten_structural
ACN,AR,NA,IGNORE,2025-06-23,370,kapman_v0_handwritten_structural
ACN,SOW,DOWN,ENTRY,2025-08-01,398,kapman_v0_handwritten_structural
ACN,BC,DOWN,ENTRY,2025-12-03,484,kapman_v0_handwritten_structural
ACNB,BC,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
ACNT,BC,DOWN,ENTRY,2025-03-17,302,kapman_v0_handwritten_structural
ACOG,BC,DOWN,ENTRY,2025-05-19,127,kapman_v0_handwritten_structural
ACON,SOS,UP,ENTRY,2025-03-28,312,kapman_v0_handwritten_structural
ACON,BC,DOWN,ENTRY,2025-10-10,447,kapman_v0_handwritten_structural
ACR,BC,DOWN,ENTRY,2025-10-30,461,kapman_v0_handwritten_structural
ACR,SOS,UP,ENTRY,2025-12-03,484,kapman_v0_handwritten_structural
ACRE,SOS,UP,ENTRY,2024-05-03,87,kapman_v0_handwritten_structural
ACRE,SPRING,UP,ENTRY,2024-05-29,104,kapman_v0_handwritten_structural
ACRE,SC,NA,IGNORE,2024-08-06,151,kapman_v0_handwritten_structural
ACRE,AR,NA,IGNORE,2024-08-07,152,kapman_v0_handwritten_structural
ACRE,SOW,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
ACRE,BC,DOWN,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
ACRS,SOS,UP,ENTRY,2024-11-11,219,kapman_v0_handwritten_structural
ACRS,BC,DOWN,ENTRY,2025-10-21,454,kapman_v0_handwritten_structural
ACRV,SOS,UP,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
ACRV,BC,DOWN,ENTRY,2025-11-03,463,kapman_v0_handwritten_structural
ACSI,SOW,DOWN,ENTRY,2024-03-11,49,kapman_v0_handwritten_structural
ACSI,SOS,UP,ENTRY,2024-12-05,236,kapman_v0_handwritten_structural
ACSI,BC,DOWN,ENTRY,2024-12-23,248,kapman_v0_handwritten_structural
ACSI,SC,NA,IGNORE,2025-04-01,314,kapman_v0_handwritten_structural
ACSI,AR,NA,IGNORE,2025-04-02,315,kapman_v0_handwritten_structural
ACT,SOW,DOWN,ENTRY,2024-03-20,56,kapman_v0_handwritten_structural
ACT,SC,NA,IGNORE,2024-10-29,210,kapman_v0_handwritten_structural
ACT,AR,NA,IGNORE,2024-11-06,216,kapman_v0_handwritten_structural
ACT,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
ACT,BC,DOWN,ENTRY,2025-12-10,489,kapman_v0_handwritten_structural
ACTG,SPRING,UP,ENTRY,2024-02-08,28,kapman_v0_handwritten_structural
ACTG,SOS,UP,ENTRY,2024-03-15,53,kapman_v0_handwritten_structural
ACTG,SC,NA,IGNORE,2024-08-09,154,kapman_v0_handwritten_structural
ACTG,AR,NA,IGNORE,2024-08-14,157,kapman_v0_handwritten_structural
ACTG,SOW,DOWN,ENTRY,2024-11-12,220,kapman_v0_handwritten_structural
ACTG,BC,DOWN,ENTRY,2025-11-05,465,kapman_v0_handwritten_structural
ACTU,SOS,UP,ENTRY,2024-10-28,53,kapman_v0_handwritten_structural
ACTU,BC,DOWN,ENTRY,2025-12-10,333,kapman_v0_handwritten_structural
ACU,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ACU,SPRING,UP,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
ACU,SOW,DOWN,ENTRY,2024-04-19,77,kapman_v0_handwritten_structural
ACU,BC,DOWN,ENTRY,2025-04-17,326,kapman_v0_handwritten_structural
ACU,SC,NA,IGNORE,2025-06-27,374,kapman_v0_handwritten_structural
ACU,AR,NA,IGNORE,2025-06-30,375,kapman_v0_handwritten_structural
ACVA,BC,DOWN,ENTRY,2024-11-18,224,kapman_v0_handwritten_structural
ACVA,SC,NA,IGNORE,2025-08-12,405,kapman_v0_handwritten_structural
ACVA,AR,NA,IGNORE,2025-08-22,413,kapman_v0_handwritten_structural
ACVA,SOW,DOWN,ENTRY,2025-10-10,447,kapman_v0_handwritten_structural
ACWI,SC,NA,IGNORE,2025-04-09,320,kapman_v0_handwritten_structural
ACWX,SC,NA,IGNORE,2024-08-05,150,kapman_v0_handwritten_structural
ACWX,AR,NA,IGNORE,2024-08-06,151,kapman_v0_handwritten_structural
ACWX,SOW,DOWN,ENTRY,2025-04-08,319,kapman_v0_handwritten_structural
ACWX,SPRING,UP,ENTRY,2025-04-09,320,kapman_v0_handwritten_structural
ACXP,BC,DOWN,ENTRY,2025-10-08,445,kapman_v0_handwritten_structural
ACXP,SC,NA,IGNORE,2025-12-08,487,kapman_v0_handwritten_structural
ADAG,SOS,UP,ENTRY,2024-04-01,63,kapman_v0_handwritten_structural
ADAG,BC,DOWN,ENTRY,2024-08-23,164,kapman_v0_handwritten_structural
ADAG,SC,NA,IGNORE,2025-03-27,311,kapman_v0_handwritten_structural
ADAG,AR,NA,IGNORE,2025-04-01,314,kapman_v0_handwritten_structural
ADBE,SOS,UP,ENTRY,2024-03-05,45,kapman_v0_handwritten_structural
ADBE,SOW,DOWN,ENTRY,2025-04-07,318,kapman_v0_handwritten_structural
ADBE,SC,NA,IGNORE,2025-06-16,366,kapman_v0_handwritten_structural
ADBE,AR,NA,IGNORE,2025-07-01,376,kapman_v0_handwritten_structural
ADBE,BC,DOWN,ENTRY,2025-12-11,490,kapman_v0_handwritten_structural
ADC,SC,NA,IGNORE,2024-03-01,43,kapman_v0_handwritten_structural
ADC,AR,NA,IGNORE,2024-03-15,53,kapman_v0_handwritten_structural
ADC,BC,DOWN,ENTRY,2024-08-06,151,kapman_v0_handwritten_structural
ADCT,SPRING,UP,ENTRY,2024-01-29,20,kapman_v0_handwritten_structural
ADCT,SOS,UP,ENTRY,2024-03-13,51,kapman_v0_handwritten_structural
ADCT,SOW,DOWN,ENTRY,2024-11-07,217,kapman_v0_handwritten_structural
ADCT,BC,DOWN,ENTRY,2025-06-02,356,kapman_v0_handwritten_structural
ADCT,SC,NA,IGNORE,2025-12-03,484,kapman_v0_handwritten_structural
ADCT,AR,NA,IGNORE,2025-12-10,489,kapman_v0_handwritten_structural
ADEA,SPRING,UP,ENTRY,2024-02-15,33,kapman_v0_handwritten_structural
ADEA,SOW,DOWN,ENTRY,2024-04-23,79,kapman_v0_handwritten_structural
ADEA,SC,NA,IGNORE,2025-11-03,463,kapman_v0_handwritten_structural
ADEA,AR,NA,IGNORE,2025-11-05,465,kapman_v0_handwritten_structural
ADEA,BC,DOWN,ENTRY,2025-12-22,497,kapman_v0_handwritten_structural
ADFI,SC,NA,IGNORE,2024-11-26,230,kapman_v0_handwritten_structural
ADFI,AR,NA,IGNORE,2024-12-05,236,kapman_v0_handwritten_structural
ADGM,SOS,UP,ENTRY,2024-11-14,74,kapman_v0_handwritten_structural
ADGM,BC,DOWN,ENTRY,2025-12-16,345,kapman_v0_handwritten_structural
ADI,SOW,DOWN,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ADI,SPRING,UP,ENTRY,2024-11-25,229,kapman_v0_handwritten_structural
ADI,SC,NA,IGNORE,2025-07-23,391,kapman_v0_handwritten_structural
ADI,AR,NA,IGNORE,2025-08-12,405,kapman_v0_handwritten_structural
ADI,BC,DOWN,ENTRY,2025-11-25,479,kapman_v0_handwritten_structural
ADIL,SOS,UP,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
ADIL,BC,DOWN,ENTRY,2025-05-01,335,kapman_v0_handwritten_structural
ADIV,SOS,UP,ENTRY,2024-09-26,187,kapman_v0_handwritten_structural
ADIV,BC,DOWN,ENTRY,2025-03-07,297,kapman_v0_handwritten_structural
ADM,SPRING,UP,ENTRY,2024-01-29,20,kapman_v0_handwritten_structural
ADM,SOS,UP,ENTRY,2024-04-30,84,kapman_v0_handwritten_structural
ADM,SOW,DOWN,ENTRY,2024-11-05,215,kapman_v0_handwritten_structural
ADM,BC,DOWN,ENTRY,2025-06-16,366,kapman_v0_handwritten_structural
ADM,SC,NA,IGNORE,2025-11-04,464,kapman_v0_handwritten_structural
ADM,AR,NA,IGNORE,2025-11-18,474,kapman_v0_handwritten_structural
ADMA,SOW,DOWN,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
ADMA,SOS,UP,ENTRY,2024-08-09,154,kapman_v0_handwritten_structural
ADMA,SPRING,UP,ENTRY,2025-03-04,294,kapman_v0_handwritten_structural
ADMA,SC,NA,IGNORE,2025-08-07,402,kapman_v0_handwritten_structural
ADMA,AR,NA,IGNORE,2025-08-18,409,kapman_v0_handwritten_structural
ADMA,BC,DOWN,ENTRY,2025-11-05,465,kapman_v0_handwritten_structural
ADME,SC,NA,IGNORE,2024-11-01,213,kapman_v0_handwritten_structural
ADME,BC,DOWN,ENTRY,2025-11-11,469,kapman_v0_handwritten_structural
ADNT,SOS,UP,ENTRY,2024-03-14,52,kapman_v0_handwritten_structural
ADNT,SC,NA,IGNORE,2024-08-06,151,kapman_v0_handwritten_structural
ADNT,AR,NA,IGNORE,2024-08-23,164,kapman_v0_handwritten_structural
ADNT,SOW,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
ADNT,BC,DOWN,ENTRY,2025-06-11,363,kapman_v0_handwritten_structural
ADNT,SPRING,UP,ENTRY,2025-11-07,467,kapman_v0_handwritten_structural
ADP,BC,DOWN,ENTRY,2024-11-06,216,kapman_v0_handwritten_structural
ADP,SOS,UP,ENTRY,2025-03-04,294,kapman_v0_handwritten_structural
ADP,SC,NA,IGNORE,2025-09-30,439,kapman_v0_handwritten_structural
ADPT,SC,NA,IGNORE,2024-04-12,72,kapman_v0_handwritten_structural
ADPT,AR,NA,IGNORE,2024-05-01,85,kapman_v0_handwritten_structural
ADPT,BC,DOWN,ENTRY,2025-11-24,478,kapman_v0_handwritten_structural
ADPV,BC,DOWN,ENTRY,2024-04-02,64,kapman_v0_handwritten_structural
ADPV,SOS,UP,ENTRY,2024-05-13,93,kapman_v0_handwritten_structural
ADSE,SPRING,UP,ENTRY,2024-02-07,27,kapman_v0_handwritten_structural
ADSE,BC,DOWN,ENTRY,2024-12-31,253,kapman_v0_handwritten_structural
ADSE,SOW,DOWN,ENTRY,2025-06-03,357,kapman_v0_handwritten_structural
ADSE,SC,NA,IGNORE,2025-10-31,462,kapman_v0_handwritten_structural
ADSE,AR,NA,IGNORE,2025-11-21,477,kapman_v0_handwritten_structural
ADSK,SOS,UP,ENTRY,2024-03-01,43,kapman_v0_handwritten_structural
ADSK,BC,DOWN,ENTRY,2024-06-17,117,kapman_v0_handwritten_structural
ADT,SPRING,UP,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
ADT,SOW,DOWN,ENTRY,2024-02-28,41,kapman_v0_handwritten_structural
ADT,SC,NA,IGNORE,2025-02-25,289,kapman_v0_handwritten_structural
ADT,BC,DOWN,ENTRY,2025-02-27,291,kapman_v0_handwritten_structural
ADT,AR,NA,IGNORE,2025-02-27,291,kapman_v0_handwritten_structural
ADT,SOS,UP,ENTRY,2025-07-24,392,kapman_v0_handwritten_structural
ADTN,SC,NA,IGNORE,2024-02-27,40,kapman_v0_handwritten_structural
ADTN,AR,NA,IGNORE,2024-03-01,43,kapman_v0_handwritten_structural
ADTN,SPRING,UP,ENTRY,2024-05-07,89,kapman_v0_handwritten_structural
ADTN,SOW,DOWN,ENTRY,2024-05-07,89,kapman_v0_handwritten_structural
ADTN,SOS,UP,ENTRY,2025-01-08,258,kapman_v0_handwritten_structural
ADTN,BC,DOWN,ENTRY,2025-07-16,386,kapman_v0_handwritten_structural
ADTX,SPRING,UP,ENTRY,2024-07-01,126,kapman_v0_handwritten_structural
ADTX,SC,NA,IGNORE,2024-07-09,131,kapman_v0_handwritten_structural
ADTX,AR,NA,IGNORE,2024-07-17,137,kapman_v0_handwritten_structural
ADTX,SOW,DOWN,ENTRY,2024-08-07,152,kapman_v0_handwritten_structural
ADUR,SC,NA,IGNORE,2025-04-09,103,kapman_v0_handwritten_structural
ADUR,AR,NA,IGNORE,2025-04-29,116,kapman_v0_handwritten_structural
ADUR,BC,DOWN,ENTRY,2025-09-09,207,kapman_v0_handwritten_structural
ADUR,SOS,UP,ENTRY,2025-10-03,225,kapman_v0_handwritten_structural
ADUS,SOW,DOWN,ENTRY,2024-02-27,40,kapman_v0_handwritten_structural
ADUS,SPRING,UP,ENTRY,2024-06-10,112,kapman_v0_handwritten_structural
ADUS,SOS,UP,ENTRY,2024-07-18,138,kapman_v0_handwritten_structural
ADUS,SC,NA,IGNORE,2024-11-05,215,kapman_v0_handwritten_structural
ADUS,AR,NA,IGNORE,2024-11-06,216,kapman_v0_handwritten_structural
ADUS,BC,DOWN,ENTRY,2025-08-05,400,kapman_v0_handwritten_structural
ADV,SOS,UP,ENTRY,2024-02-29,42,kapman_v0_handwritten_structural
ADV,SPRING,UP,ENTRY,2025-01-16,263,kapman_v0_handwritten_structural
ADV,SC,NA,IGNORE,2025-01-27,269,kapman_v0_handwritten_structural
ADV,AR,NA,IGNORE,2025-02-11,280,kapman_v0_handwritten_structural
ADV,SOW,DOWN,ENTRY,2025-03-07,297,kapman_v0_handwritten_structural
ADV,BC,DOWN,ENTRY,2025-08-07,402,kapman_v0_handwritten_structural
ADXN,BC,DOWN,ENTRY,2024-04-09,67,kapman_v0_handwritten_structural
AEE,SOW,DOWN,ENTRY,2024-03-04,44,kapman_v0_handwritten_structural
AEE,SPRING,UP,ENTRY,2024-09-25,186,kapman_v0_handwritten_structural
AEE,SC,NA,IGNORE,2024-12-19,246,kapman_v0_handwritten_structural
AEE,AR,NA,IGNORE,2025-01-08,258,kapman_v0_handwritten_structural
AEG,BC,DOWN,ENTRY,2025-02-19,285,kapman_v0_handwritten_structural
